prov,dist,hu0,hu,pgma,fpcode,fptype,cqty,cmth,cmthid,cyr,fptyper
Luapula,Mansa,403028,Matanda Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403029,Mibenge Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403030,Moloshi Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403030,Moloshi Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403030,Moloshi Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403031,Mutiti Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403031,Mutiti Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403031,Mutiti Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403032,Muwang'uni Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403032,Muwang'uni Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403032,Muwang'uni Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403033,Ndoba Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403033,Ndoba Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403033,Ndoba Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403034,Nsonga Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403034,Nsonga Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403034,Nsonga Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403035,Paul Mambilima Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403035,Paul Mambilima Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403035,Paul Mambilima Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",300,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",360,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403038,Kansenga Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403038,Kansenga Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403038,Kansenga Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403039,Lubende Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403039,Lubende Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403039,Lubende Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403040,Namwandwe Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403040,Namwandwe Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",13,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403040,Namwandwe Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403042,Chisongo Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403042,Chisongo Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403042,Chisongo Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403043,Kale Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403043,Kale Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",24,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403043,Kale Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403044,Mufuma Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403044,Mufuma Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403044,Mufuma Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",2,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403045,Kapisha Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403045,Kapisha Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403045,Kapisha Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403046,Kafula Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403046,Kafula Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403046,Kafula Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403048,Musaba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403048,Musaba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403048,Musaba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403049,James Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403049,James Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403049,James Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403050,Kasanse Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403050,Kasanse Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403050,Kasanse Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403051,Matelo Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403051,Matelo Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403051,Matelo Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403052,Chansa Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403052,Chansa Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403052,Chansa Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403053,Chikanshi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403053,Chikanshi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403053,Chikanshi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403054,Mabo Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403054,Mabo Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403054,Mabo Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403057,Mikula Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403057,Mikula Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403057,Mikula Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",30,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403059,Fibale Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403059,Fibale Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403059,Fibale Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403061,Fiyongoli Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403061,Fiyongoli Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403061,Fiyongoli Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403063,Mulonga Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403063,Mulonga Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403063,Mulonga Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",2,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403064,Musesha Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403064,Musesha Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403064,Musesha Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403065,Musumali Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403065,Musumali Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403065,Musumali Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403066,Mwela Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403066,Mwela Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403066,Mwela Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403075,Mupita Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403075,Mupita Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403075,Mupita Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403076,Mupofwe Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403076,Mupofwe Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403076,Mupofwe Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403077,Lukali Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403077,Lukali Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403077,Lukali Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-05-01T00:00:00Z,5,2022,Injection
Luapula,Mansa,403080,Changila Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-05-01T00:00:00Z,5,2022,Injection
